,Image1,Image2,SimilarityIndex
952,ImageRepo\30.jpg,ImageRepo\105.jpg,0.3059438617319066
953,ImageRepo\30.jpg,ImageRepo\106.jpg,0.3198044072840947
954,ImageRepo\30.jpg,ImageRepo\107.jpg,0.6292478569764532
955,ImageRepo\30.jpg,ImageRepo\108.jpg,0.2812977796070662
956,ImageRepo\30.jpg,ImageRepo\109.jpg,0.7186780571751831
957,ImageRepo\30.jpg,ImageRepo\11.jpg,0.2756019686711811
958,ImageRepo\30.jpg,ImageRepo\110.jpg,0.3481047052396104
959,ImageRepo\30.jpg,ImageRepo\111.jpg,0.572348061953185
960,ImageRepo\30.jpg,ImageRepo\112.jpg,0.30955947662641264
961,ImageRepo\30.jpg,ImageRepo\113.jpg,0.7184896661786201
962,ImageRepo\30.jpg,ImageRepo\114.jpg,0.004150402958402945
963,ImageRepo\30.jpg,ImageRepo\115.jpg,0.01637325414729367
964,ImageRepo\30.jpg,ImageRepo\116.jpg,0.637177940911577
965,ImageRepo\30.jpg,ImageRepo\117.jpg,0.5762867649649794
966,ImageRepo\30.jpg,ImageRepo\118.jpg,0.3075717362583095
967,ImageRepo\30.jpg,ImageRepo\119.jpg,0.47100322707411985
968,ImageRepo\30.jpg,ImageRepo\12.jpg,0.019736152218477767
969,ImageRepo\30.jpg,ImageRepo\120.jpg,0.3291102531622696
970,ImageRepo\30.jpg,ImageRepo\121.jpg,0.327163833392399
971,ImageRepo\30.jpg,ImageRepo\13.jpg,0.2843806258350195
972,ImageRepo\30.jpg,ImageRepo\14.jpg,0.27276945414181425
973,ImageRepo\30.jpg,ImageRepo\15.jpg,0.2995601335137517
974,ImageRepo\30.jpg,ImageRepo\16.jpg,0.15759578182286896
975,ImageRepo\30.jpg,ImageRepo\17.jpg,0.25860557092707853
976,ImageRepo\30.jpg,ImageRepo\18.jpg,0.2656136771104104
977,ImageRepo\30.jpg,ImageRepo\19.jpg,0.31492212244356493
978,ImageRepo\30.jpg,ImageRepo\2.jpg,0.28972911512151056
979,ImageRepo\30.jpg,ImageRepo\20.jpg,0.3071295284594863
980,ImageRepo\30.jpg,ImageRepo\21.jpg,0.23755550007502105
981,ImageRepo\30.jpg,ImageRepo\22.jpg,0.2884739626664472
982,ImageRepo\30.jpg,ImageRepo\23.jpg,0.29106363782343986
983,ImageRepo\30.jpg,ImageRepo\24.jpg,0.30104322967849456
984,ImageRepo\30.jpg,ImageRepo\25.jpg,0.3027943551694736
985,ImageRepo\30.jpg,ImageRepo\26.jpg,0.24556903380229853
986,ImageRepo\30.jpg,ImageRepo\27.jpg,0.750571059323114
987,ImageRepo\30.jpg,ImageRepo\28.jpg,0.31622167540797236
988,ImageRepo\30.jpg,ImageRepo\29.jpg,0.19027433744587155
989,ImageRepo\30.jpg,ImageRepo\3.jpg,0.32515867007840943
990,ImageRepo\31.jpg,ImageRepo\10.jpg,0.7638173249952965
991,ImageRepo\31.jpg,ImageRepo\100.jpg,0.6696048703199696
992,ImageRepo\31.jpg,ImageRepo\101.jpg,0.7448880503124954
993,ImageRepo\31.jpg,ImageRepo\102.jpg,0.7944754976401667
994,ImageRepo\31.jpg,ImageRepo\103.jpg,0.003202227856870308
995,ImageRepo\31.jpg,ImageRepo\104.jpg,0.7860911768408192
996,ImageRepo\31.jpg,ImageRepo\105.jpg,0.7903415342421592
997,ImageRepo\31.jpg,ImageRepo\106.jpg,0.8090163628056605
998,ImageRepo\31.jpg,ImageRepo\107.jpg,0.17839824366784643
999,ImageRepo\31.jpg,ImageRepo\108.jpg,0.6733400084810367
1000,ImageRepo\31.jpg,ImageRepo\109.jpg,0.22659895783776998
1001,ImageRepo\31.jpg,ImageRepo\11.jpg,0.6383644275069451
1002,ImageRepo\31.jpg,ImageRepo\110.jpg,0.5804372297073154
1003,ImageRepo\31.jpg,ImageRepo\111.jpg,0.5603768362106278
1004,ImageRepo\31.jpg,ImageRepo\112.jpg,0.7794455589072998
1005,ImageRepo\31.jpg,ImageRepo\113.jpg,0.3775546281311115
1006,ImageRepo\31.jpg,ImageRepo\114.jpg,0.0004378348991402353
1007,ImageRepo\31.jpg,ImageRepo\115.jpg,0.006296035714799485
1008,ImageRepo\31.jpg,ImageRepo\116.jpg,0.1885755689674192
1009,ImageRepo\31.jpg,ImageRepo\117.jpg,0.2168005811708428
1010,ImageRepo\31.jpg,ImageRepo\118.jpg,0.77733579991088
1011,ImageRepo\31.jpg,ImageRepo\119.jpg,0.10580122308244322
1012,ImageRepo\31.jpg,ImageRepo\12.jpg,0.005355056949928991
1013,ImageRepo\31.jpg,ImageRepo\120.jpg,0.8283697651789197
1014,ImageRepo\31.jpg,ImageRepo\121.jpg,0.825376024746487
1015,ImageRepo\31.jpg,ImageRepo\13.jpg,0.6814160271081962
1016,ImageRepo\31.jpg,ImageRepo\14.jpg,0.6699232998955749
1017,ImageRepo\31.jpg,ImageRepo\15.jpg,0.7712243431211837
1018,ImageRepo\31.jpg,ImageRepo\16.jpg,0.06048908574297159
1019,ImageRepo\31.jpg,ImageRepo\17.jpg,0.5715628245506652
1020,ImageRepo\31.jpg,ImageRepo\18.jpg,0.688457611773226
1021,ImageRepo\31.jpg,ImageRepo\19.jpg,0.7903469856711794
1022,ImageRepo\31.jpg,ImageRepo\2.jpg,0.7061640836915947
1023,ImageRepo\31.jpg,ImageRepo\20.jpg,0.7747445531792357
1024,ImageRepo\31.jpg,ImageRepo\21.jpg,0.6173791046497942
1025,ImageRepo\31.jpg,ImageRepo\22.jpg,0.7275084958270526
1026,ImageRepo\31.jpg,ImageRepo\23.jpg,0.7328161671337307
1027,ImageRepo\31.jpg,ImageRepo\24.jpg,0.718798309316277
1028,ImageRepo\31.jpg,ImageRepo\25.jpg,0.7710258732155442
1029,ImageRepo\31.jpg,ImageRepo\26.jpg,0.04856793935652559
1030,ImageRepo\31.jpg,ImageRepo\27.jpg,0.2880555722725094
1031,ImageRepo\31.jpg,ImageRepo\28.jpg,0.8066314350339457
1032,ImageRepo\31.jpg,ImageRepo\29.jpg,0.30459215745175755
1033,ImageRepo\31.jpg,ImageRepo\3.jpg,0.8181635384834317
1034,ImageRepo\31.jpg,ImageRepo\30.jpg,0.30891341175060855
1035,ImageRepo\32.jpg,ImageRepo\10.jpg,0.7634687989960843
1036,ImageRepo\32.jpg,ImageRepo\100.jpg,0.6610637619799208
1037,ImageRepo\32.jpg,ImageRepo\101.jpg,0.7267369662023767
1038,ImageRepo\32.jpg,ImageRepo\102.jpg,0.7821036369658915
1039,ImageRepo\32.jpg,ImageRepo\103.jpg,0.003627665660540317
1040,ImageRepo\32.jpg,ImageRepo\104.jpg,0.781024286366386
1041,ImageRepo\32.jpg,ImageRepo\105.jpg,0.7753103931931901
1042,ImageRepo\32.jpg,ImageRepo\106.jpg,0.7942396545646363
1043,ImageRepo\32.jpg,ImageRepo\107.jpg,0.16981657504961004
1044,ImageRepo\32.jpg,ImageRepo\108.jpg,0.6671362151550039
1045,ImageRepo\32.jpg,ImageRepo\109.jpg,0.21649010299838353
1046,ImageRepo\32.jpg,ImageRepo\11.jpg,0.6244512874090543
1047,ImageRepo\32.jpg,ImageRepo\110.jpg,0.567432704993205
1048,ImageRepo\32.jpg,ImageRepo\111.jpg,0.5428222865546326
1049,ImageRepo\32.jpg,ImageRepo\112.jpg,0.7656098293917841
1050,ImageRepo\32.jpg,ImageRepo\113.jpg,0.36099866167011574
1051,ImageRepo\32.jpg,ImageRepo\114.jpg,0.0009329437710977545
1052,ImageRepo\32.jpg,ImageRepo\115.jpg,0.006759647643455861
1053,ImageRepo\32.jpg,ImageRepo\116.jpg,0.18270073192189248
1054,ImageRepo\32.jpg,ImageRepo\117.jpg,0.20146129348725964
1055,ImageRepo\32.jpg,ImageRepo\118.jpg,0.7594841286713718
1056,ImageRepo\32.jpg,ImageRepo\119.jpg,0.10404258215071027
1057,ImageRepo\32.jpg,ImageRepo\12.jpg,0.00652342689402123
1058,ImageRepo\32.jpg,ImageRepo\120.jpg,0.8133474795458216
1059,ImageRepo\32.jpg,ImageRepo\121.jpg,0.8117822929780744
1060,ImageRepo\32.jpg,ImageRepo\13.jpg,0.6701749812929113
1061,ImageRepo\32.jpg,ImageRepo\14.jpg,0.6545274350492302
1062,ImageRepo\32.jpg,ImageRepo\15.jpg,0.7502484505292476
1063,ImageRepo\32.jpg,ImageRepo\16.jpg,0.057833670654973246
1064,ImageRepo\32.jpg,ImageRepo\17.jpg,0.5457827846854545
1065,ImageRepo\32.jpg,ImageRepo\18.jpg,0.6732927794235253
1066,ImageRepo\32.jpg,ImageRepo\19.jpg,0.7942508852052255
1067,ImageRepo\32.jpg,ImageRepo\2.jpg,0.7108330770308977
1068,ImageRepo\32.jpg,ImageRepo\20.jpg,0.7699384320204685
1069,ImageRepo\32.jpg,ImageRepo\21.jpg,0.6173828269578313
1070,ImageRepo\32.jpg,ImageRepo\22.jpg,0.7090236246426928
1071,ImageRepo\32.jpg,ImageRepo\23.jpg,0.7103973014385457
1072,ImageRepo\32.jpg,ImageRepo\24.jpg,0.7020311774845499
1073,ImageRepo\32.jpg,ImageRepo\25.jpg,0.757015319528076
1074,ImageRepo\32.jpg,ImageRepo\26.jpg,0.04670283643520549
1075,ImageRepo\32.jpg,ImageRepo\27.jpg,0.2747747582157465
1076,ImageRepo\32.jpg,ImageRepo\28.jpg,0.7873352442715099
1077,ImageRepo\32.jpg,ImageRepo\29.jpg,0.29826622489831206
1078,ImageRepo\32.jpg,ImageRepo\3.jpg,0.8010739715990792
1079,ImageRepo\32.jpg,ImageRepo\30.jpg,0.29383783514164363
1080,ImageRepo\32.jpg,ImageRepo\31.jpg,0.7603615279627264
1081,ImageRepo\33.jpg,ImageRepo\10.jpg,0.3685097248383629
1082,ImageRepo\33.jpg,ImageRepo\100.jpg,0.3139881481901284
1083,ImageRepo\33.jpg,ImageRepo\101.jpg,0.37915464507187924
1084,ImageRepo\33.jpg,ImageRepo\102.jpg,0.39134768697430006
1085,ImageRepo\33.jpg,ImageRepo\103.jpg,0.23375324793654315
1086,ImageRepo\33.jpg,ImageRepo\104.jpg,0.4120625024844116
1087,ImageRepo\33.jpg,ImageRepo\105.jpg,0.39757006147502166
1088,ImageRepo\33.jpg,ImageRepo\106.jpg,0.4100306886042922
1089,ImageRepo\33.jpg,ImageRepo\107.jpg,0.25983840408148795
1090,ImageRepo\33.jpg,ImageRepo\108.jpg,0.33752561275230697
1091,ImageRepo\33.jpg,ImageRepo\109.jpg,0.3356928418950229
1092,ImageRepo\33.jpg,ImageRepo\11.jpg,0.3486056841290923
1093,ImageRepo\33.jpg,ImageRepo\110.jpg,0.3217003248947596
1094,ImageRepo\33.jpg,ImageRepo\111.jpg,0.4867479937728576
1095,ImageRepo\33.jpg,ImageRepo\112.jpg,0.39426441284881664
1096,ImageRepo\33.jpg,ImageRepo\113.jpg,0.4603467522700044
1097,ImageRepo\33.jpg,ImageRepo\114.jpg,0.2802997146208384
1098,ImageRepo\33.jpg,ImageRepo\115.jpg,0.26624817505087395
1099,ImageRepo\33.jpg,ImageRepo\116.jpg,0.2796314267294435
1100,ImageRepo\33.jpg,ImageRepo\117.jpg,0.2829714336207467
1101,ImageRepo\33.jpg,ImageRepo\118.jpg,0.4013719371468604
1102,ImageRepo\33.jpg,ImageRepo\119.jpg,0.17114630947135404
1103,ImageRepo\33.jpg,ImageRepo\12.jpg,0.2588243730557344
1104,ImageRepo\33.jpg,ImageRepo\120.jpg,0.43205703767624676
1105,ImageRepo\33.jpg,ImageRepo\121.jpg,0.42831897512655476
1106,ImageRepo\33.jpg,ImageRepo\13.jpg,0.3611400252783193
1107,ImageRepo\33.jpg,ImageRepo\14.jpg,0.35165461523876723
1108,ImageRepo\33.jpg,ImageRepo\15.jpg,0.3699205972771404
1109,ImageRepo\33.jpg,ImageRepo\16.jpg,0.2593929065552898
1110,ImageRepo\33.jpg,ImageRepo\17.jpg,0.29348557464232816
1111,ImageRepo\33.jpg,ImageRepo\18.jpg,0.3297583979799276
1112,ImageRepo\33.jpg,ImageRepo\19.jpg,0.4076309437775432
1113,ImageRepo\33.jpg,ImageRepo\2.jpg,0.3684881888415055
1114,ImageRepo\33.jpg,ImageRepo\20.jpg,0.38664022438784346
1115,ImageRepo\33.jpg,ImageRepo\21.jpg,0.2917057557756277
1116,ImageRepo\33.jpg,ImageRepo\22.jpg,0.35713378668375845
1117,ImageRepo\33.jpg,ImageRepo\23.jpg,0.3647681514753402
1118,ImageRepo\33.jpg,ImageRepo\24.jpg,0.3628144960270417
1119,ImageRepo\33.jpg,ImageRepo\25.jpg,0.38365553824540366
1120,ImageRepo\33.jpg,ImageRepo\26.jpg,0.18322356128705866
1121,ImageRepo\33.jpg,ImageRepo\27.jpg,0.42658632254902074
1122,ImageRepo\33.jpg,ImageRepo\28.jpg,0.4034822876846775
1123,ImageRepo\33.jpg,ImageRepo\29.jpg,0.17967630303153573
1124,ImageRepo\33.jpg,ImageRepo\3.jpg,0.4258929186425003
1125,ImageRepo\33.jpg,ImageRepo\30.jpg,0.36855141266529295
1126,ImageRepo\33.jpg,ImageRepo\31.jpg,0.38544919726525245
1127,ImageRepo\33.jpg,ImageRepo\32.jpg,0.37195521026928513
1128,ImageRepo\34.jpg,ImageRepo\10.jpg,0.7616751460894634
1129,ImageRepo\34.jpg,ImageRepo\100.jpg,0.664521091412844
1130,ImageRepo\34.jpg,ImageRepo\101.jpg,0.7131790003423042
1131,ImageRepo\34.jpg,ImageRepo\102.jpg,0.7584311842765322
1132,ImageRepo\34.jpg,ImageRepo\103.jpg,0.009646274033340646
1133,ImageRepo\34.jpg,ImageRepo\104.jpg,0.7583590184700487
1134,ImageRepo\34.jpg,ImageRepo\105.jpg,0.7627697023452921
1135,ImageRepo\34.jpg,ImageRepo\106.jpg,0.8037698545367844
1136,ImageRepo\34.jpg,ImageRepo\107.jpg,0.16990325578524024
1137,ImageRepo\34.jpg,ImageRepo\108.jpg,0.6740752069492358
1138,ImageRepo\34.jpg,ImageRepo\109.jpg,0.21745032403367892
1139,ImageRepo\34.jpg,ImageRepo\11.jpg,0.6321452292938964
1140,ImageRepo\34.jpg,ImageRepo\110.jpg,0.572043260975979
1141,ImageRepo\34.jpg,ImageRepo\111.jpg,0.5333835358947828
1142,ImageRepo\34.jpg,ImageRepo\112.jpg,0.7501879057802068
1143,ImageRepo\34.jpg,ImageRepo\113.jpg,0.34685938825658624
1144,ImageRepo\34.jpg,ImageRepo\114.jpg,0.005510262110362162
1145,ImageRepo\34.jpg,ImageRepo\115.jpg,0.010038158356887731
1146,ImageRepo\34.jpg,ImageRepo\116.jpg,0.18040285568564562
1147,ImageRepo\34.jpg,ImageRepo\117.jpg,0.20091766852661638
1148,ImageRepo\34.jpg,ImageRepo\118.jpg,0.7838295915216364
1149,ImageRepo\34.jpg,ImageRepo\119.jpg,0.1033490177050919
1150,ImageRepo\34.jpg,ImageRepo\12.jpg,0.011624931784634184
1151,ImageRepo\34.jpg,ImageRepo\120.jpg,0.8071432217484453
1152,ImageRepo\34.jpg,ImageRepo\121.jpg,0.8088003031087009
1153,ImageRepo\34.jpg,ImageRepo\13.jpg,0.6619758929148666
1154,ImageRepo\34.jpg,ImageRepo\14.jpg,0.6607586551571815
1155,ImageRepo\34.jpg,ImageRepo\15.jpg,0.735664947141208
1156,ImageRepo\34.jpg,ImageRepo\16.jpg,0.06573747181579807
1157,ImageRepo\34.jpg,ImageRepo\17.jpg,0.5553884936121835
1158,ImageRepo\34.jpg,ImageRepo\18.jpg,0.6807280679514687
1159,ImageRepo\34.jpg,ImageRepo\19.jpg,0.7778767763531408
1160,ImageRepo\34.jpg,ImageRepo\2.jpg,0.687728076481994
1161,ImageRepo\34.jpg,ImageRepo\20.jpg,0.7417244384338827
1162,ImageRepo\34.jpg,ImageRepo\21.jpg,0.6383051731387476
1163,ImageRepo\34.jpg,ImageRepo\22.jpg,0.6836991054584471
1164,ImageRepo\34.jpg,ImageRepo\23.jpg,0.6818737594665899
1165,ImageRepo\34.jpg,ImageRepo\24.jpg,0.6890439016470372
1166,ImageRepo\34.jpg,ImageRepo\25.jpg,0.7624417768891498
1167,ImageRepo\34.jpg,ImageRepo\26.jpg,0.059478934372003155
1168,ImageRepo\34.jpg,ImageRepo\27.jpg,0.27429078853259276
1169,ImageRepo\34.jpg,ImageRepo\28.jpg,0.8027561157704456
1170,ImageRepo\34.jpg,ImageRepo\29.jpg,0.3016720749917399
1171,ImageRepo\34.jpg,ImageRepo\3.jpg,0.7801171132549459
1172,ImageRepo\34.jpg,ImageRepo\30.jpg,0.2844285427032887
1173,ImageRepo\34.jpg,ImageRepo\31.jpg,0.7366349211161826
1174,ImageRepo\34.jpg,ImageRepo\32.jpg,0.7332945507643805
1175,ImageRepo\34.jpg,ImageRepo\33.jpg,0.3588939463346012
1176,ImageRepo\35.jpg,ImageRepo\10.jpg,0.6348509931283747
1177,ImageRepo\35.jpg,ImageRepo\100.jpg,0.5492543619019258
1178,ImageRepo\35.jpg,ImageRepo\101.jpg,0.6357962954951221
1179,ImageRepo\35.jpg,ImageRepo\102.jpg,0.6647692181797858
1180,ImageRepo\35.jpg,ImageRepo\103.jpg,0.007528048190609486
1181,ImageRepo\35.jpg,ImageRepo\104.jpg,0.6854212856394604
1182,ImageRepo\35.jpg,ImageRepo\105.jpg,0.6647204190485546
1183,ImageRepo\35.jpg,ImageRepo\106.jpg,0.6889895104515945
1184,ImageRepo\35.jpg,ImageRepo\107.jpg,0.3179765340478085
1185,ImageRepo\35.jpg,ImageRepo\108.jpg,0.5873100390441826
1186,ImageRepo\35.jpg,ImageRepo\109.jpg,0.41322453195881925
1187,ImageRepo\35.jpg,ImageRepo\11.jpg,0.5693477966653345
1188,ImageRepo\35.jpg,ImageRepo\110.jpg,0.584641687304963
1189,ImageRepo\35.jpg,ImageRepo\111.jpg,0.7371432925574445
1190,ImageRepo\35.jpg,ImageRepo\112.jpg,0.670454200138724
1191,ImageRepo\35.jpg,ImageRepo\113.jpg,0.6190399831336789
1192,ImageRepo\35.jpg,ImageRepo\114.jpg,0.0003280106529618708
1193,ImageRepo\35.jpg,ImageRepo\115.jpg,0.014131870780081462
1194,ImageRepo\35.jpg,ImageRepo\116.jpg,0.34039643026934857
1195,ImageRepo\35.jpg,ImageRepo\117.jpg,0.35396578626571246
1196,ImageRepo\35.jpg,ImageRepo\118.jpg,0.6661621472594131
1197,ImageRepo\35.jpg,ImageRepo\119.jpg,0.1975875861874253
1198,ImageRepo\35.jpg,ImageRepo\12.jpg,0.01647353748178522
1199,ImageRepo\35.jpg,ImageRepo\120.jpg,0.7163145399685079
1200,ImageRepo\35.jpg,ImageRepo\121.jpg,0.7099144235638549
1201,ImageRepo\35.jpg,ImageRepo\13.jpg,0.6045178785402371
1202,ImageRepo\35.jpg,ImageRepo\14.jpg,0.5925254363187067
1203,ImageRepo\35.jpg,ImageRepo\15.jpg,0.6389383408238241
1204,ImageRepo\35.jpg,ImageRepo\16.jpg,0.09868502147895784
1205,ImageRepo\35.jpg,ImageRepo\17.jpg,0.5070641616418343
1206,ImageRepo\35.jpg,ImageRepo\18.jpg,0.5808865865960496
1207,ImageRepo\35.jpg,ImageRepo\19.jpg,0.6850608476991754
1208,ImageRepo\35.jpg,ImageRepo\2.jpg,0.6280333986106686
1209,ImageRepo\35.jpg,ImageRepo\20.jpg,0.6598996197764464
1210,ImageRepo\35.jpg,ImageRepo\21.jpg,0.5195482713372459
1211,ImageRepo\35.jpg,ImageRepo\22.jpg,0.6143395584424197
1212,ImageRepo\35.jpg,ImageRepo\23.jpg,0.6185234345443217
1213,ImageRepo\35.jpg,ImageRepo\24.jpg,0.6234230494727708
1214,ImageRepo\35.jpg,ImageRepo\25.jpg,0.6546178065107178
1215,ImageRepo\35.jpg,ImageRepo\26.jpg,0.10244773110596278
1216,ImageRepo\35.jpg,ImageRepo\27.jpg,0.5003905801636935
1217,ImageRepo\35.jpg,ImageRepo\28.jpg,0.6775321392527646
1218,ImageRepo\35.jpg,ImageRepo\29.jpg,0.30835010843885796
1219,ImageRepo\35.jpg,ImageRepo\3.jpg,0.7010577948896874
1220,ImageRepo\35.jpg,ImageRepo\30.jpg,0.4970095134252277
1221,ImageRepo\35.jpg,ImageRepo\31.jpg,0.6484596571360866
1222,ImageRepo\35.jpg,ImageRepo\32.jpg,0.6382729659131426
1223,ImageRepo\35.jpg,ImageRepo\33.jpg,0.5151975936135524
1224,ImageRepo\35.jpg,ImageRepo\34.jpg,0.6161794261872164
1225,ImageRepo\36.jpg,ImageRepo\10.jpg,0.8056528136147333
1226,ImageRepo\36.jpg,ImageRepo\100.jpg,0.6990220275002902
1227,ImageRepo\36.jpg,ImageRepo\101.jpg,0.803645062875385
1228,ImageRepo\36.jpg,ImageRepo\102.jpg,0.8466220427144271
1229,ImageRepo\36.jpg,ImageRepo\103.jpg,0.003874708363465314
1230,ImageRepo\36.jpg,ImageRepo\104.jpg,0.8433214352133122
1231,ImageRepo\36.jpg,ImageRepo\105.jpg,0.8447244985284174
1232,ImageRepo\36.jpg,ImageRepo\106.jpg,0.8690764208569083
1233,ImageRepo\36.jpg,ImageRepo\107.jpg,0.1814633961050145
1234,ImageRepo\36.jpg,ImageRepo\108.jpg,0.6968152039697798
1235,ImageRepo\36.jpg,ImageRepo\109.jpg,0.23592846277622168
1236,ImageRepo\36.jpg,ImageRepo\11.jpg,0.6713026151548785
1237,ImageRepo\36.jpg,ImageRepo\110.jpg,0.6096905438295847
1238,ImageRepo\36.jpg,ImageRepo\111.jpg,0.5929424281889456
1239,ImageRepo\36.jpg,ImageRepo\112.jpg,0.8309881489222164
1240,ImageRepo\36.jpg,ImageRepo\113.jpg,0.3833267751261162
1241,ImageRepo\36.jpg,ImageRepo\114.jpg,0.0004966321542918335
1242,ImageRepo\36.jpg,ImageRepo\115.jpg,0.011162154710139949
1243,ImageRepo\36.jpg,ImageRepo\116.jpg,0.1940859612098912
1244,ImageRepo\36.jpg,ImageRepo\117.jpg,0.2129394936526404
1245,ImageRepo\36.jpg,ImageRepo\118.jpg,0.8410030438514213
1246,ImageRepo\36.jpg,ImageRepo\119.jpg,0.11151521320010455
1247,ImageRepo\36.jpg,ImageRepo\12.jpg,0.01674061617158914
1248,ImageRepo\36.jpg,ImageRepo\120.jpg,0.9034666096373583
1249,ImageRepo\36.jpg,ImageRepo\121.jpg,0.8973715877784337
1250,ImageRepo\36.jpg,ImageRepo\13.jpg,0.7100153004493989
1251,ImageRepo\36.jpg,ImageRepo\14.jpg,0.711841930999099
1252,ImageRepo\36.jpg,ImageRepo\15.jpg,0.8049407971315331
1253,ImageRepo\36.jpg,ImageRepo\16.jpg,0.06793507155654002
1254,ImageRepo\36.jpg,ImageRepo\17.jpg,0.5790165027095507
1255,ImageRepo\36.jpg,ImageRepo\18.jpg,0.7180787018698959
1256,ImageRepo\36.jpg,ImageRepo\19.jpg,0.8488341654461004
1257,ImageRepo\36.jpg,ImageRepo\2.jpg,0.7604785685021547
1258,ImageRepo\36.jpg,ImageRepo\20.jpg,0.8263238114526592
1259,ImageRepo\36.jpg,ImageRepo\21.jpg,0.6538711519545718
1260,ImageRepo\36.jpg,ImageRepo\22.jpg,0.7779314192225092
1261,ImageRepo\36.jpg,ImageRepo\23.jpg,0.7714896360509864
1262,ImageRepo\36.jpg,ImageRepo\24.jpg,0.7646331753894292
1263,ImageRepo\36.jpg,ImageRepo\25.jpg,0.8163436173148112
1264,ImageRepo\36.jpg,ImageRepo\26.jpg,0.05751331728788089
1265,ImageRepo\36.jpg,ImageRepo\27.jpg,0.29504249882041034
1266,ImageRepo\36.jpg,ImageRepo\28.jpg,0.8551189140229797
1267,ImageRepo\36.jpg,ImageRepo\29.jpg,0.3130934574817108
1268,ImageRepo\36.jpg,ImageRepo\3.jpg,0.8782603552828171
1269,ImageRepo\36.jpg,ImageRepo\30.jpg,0.3147804061532961
1270,ImageRepo\36.jpg,ImageRepo\31.jpg,0.7961529972676828
1271,ImageRepo\36.jpg,ImageRepo\32.jpg,0.7931249295450771
1272,ImageRepo\36.jpg,ImageRepo\33.jpg,0.4104567697437702
1273,ImageRepo\36.jpg,ImageRepo\34.jpg,0.7771123788084098
1274,ImageRepo\36.jpg,ImageRepo\35.jpg,0.6885542172714979
1275,ImageRepo\37.jpg,ImageRepo\10.jpg,0.007267753143341466
1276,ImageRepo\37.jpg,ImageRepo\100.jpg,0.005306996766462012
1277,ImageRepo\37.jpg,ImageRepo\101.jpg,0.003479751982485329
1278,ImageRepo\37.jpg,ImageRepo\102.jpg,0.00382254316123967
1279,ImageRepo\37.jpg,ImageRepo\103.jpg,0.6589738748280084
1280,ImageRepo\37.jpg,ImageRepo\104.jpg,0.0034654363241147196
1281,ImageRepo\37.jpg,ImageRepo\105.jpg,0.0034864336448324103
1282,ImageRepo\37.jpg,ImageRepo\106.jpg,0.0031260369828800083
1283,ImageRepo\37.jpg,ImageRepo\107.jpg,0.02069756636397878
1284,ImageRepo\37.jpg,ImageRepo\108.jpg,0.0022892489398329864
1285,ImageRepo\37.jpg,ImageRepo\109.jpg,0.02012318519763474
1286,ImageRepo\37.jpg,ImageRepo\11.jpg,0.031708164463943186
1287,ImageRepo\37.jpg,ImageRepo\110.jpg,0.012200319856338774
1288,ImageRepo\37.jpg,ImageRepo\111.jpg,0.007253374416078818
1289,ImageRepo\37.jpg,ImageRepo\112.jpg,0.0032626592470467865
1290,ImageRepo\37.jpg,ImageRepo\113.jpg,0.010529146707104406
1291,ImageRepo\37.jpg,ImageRepo\114.jpg,0.7819065657852393
1292,ImageRepo\37.jpg,ImageRepo\115.jpg,0.7040154952590957
1293,ImageRepo\37.jpg,ImageRepo\116.jpg,0.02182605665279581
1294,ImageRepo\37.jpg,ImageRepo\117.jpg,0.015589868629340113
1295,ImageRepo\37.jpg,ImageRepo\118.jpg,0.007910172761148014
1296,ImageRepo\37.jpg,ImageRepo\119.jpg,0.04577439307609555
1297,ImageRepo\37.jpg,ImageRepo\12.jpg,0.697235479871146
1298,ImageRepo\37.jpg,ImageRepo\120.jpg,0.0030014945553159186
1299,ImageRepo\37.jpg,ImageRepo\121.jpg,0.0027856918713656726
1300,ImageRepo\37.jpg,ImageRepo\13.jpg,0.002840581024851937
1301,ImageRepo\37.jpg,ImageRepo\14.jpg,0.00277454594205619
1302,ImageRepo\37.jpg,ImageRepo\15.jpg,0.00491828386498733
1303,ImageRepo\37.jpg,ImageRepo\16.jpg,0.3280674998165703
1304,ImageRepo\37.jpg,ImageRepo\17.jpg,0.004502860574324599
1305,ImageRepo\37.jpg,ImageRepo\18.jpg,0.002271240952152868
1306,ImageRepo\37.jpg,ImageRepo\19.jpg,0.0022717446679917743
1307,ImageRepo\37.jpg,ImageRepo\2.jpg,0.004217370292889686
1308,ImageRepo\37.jpg,ImageRepo\20.jpg,0.00444688428243212
1309,ImageRepo\37.jpg,ImageRepo\21.jpg,0.004212244565775283
1310,ImageRepo\37.jpg,ImageRepo\22.jpg,0.0028382457417502113
1311,ImageRepo\37.jpg,ImageRepo\23.jpg,0.008181618616546904
1312,ImageRepo\37.jpg,ImageRepo\24.jpg,0.0022718155246451953
1313,ImageRepo\37.jpg,ImageRepo\25.jpg,0.005375686465684766
1314,ImageRepo\37.jpg,ImageRepo\26.jpg,0.31857192557120245
1315,ImageRepo\37.jpg,ImageRepo\27.jpg,0.016668098277614816
1316,ImageRepo\37.jpg,ImageRepo\28.jpg,0.0032702579256508996
1317,ImageRepo\37.jpg,ImageRepo\29.jpg,0.009450602702438424
1318,ImageRepo\37.jpg,ImageRepo\3.jpg,0.0036606128673563492
1319,ImageRepo\37.jpg,ImageRepo\30.jpg,0.013763825278464037
1320,ImageRepo\37.jpg,ImageRepo\31.jpg,0.002438826813720254
